q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,qd10,qd11,qd12,qd13,qd14,qd15,qd16,qd17,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8,qdd9,qdd10,qdd11,qdd12,qdd13,qdd14,qdd15,qdd16,qdd17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.010000944513180845,0.02000088871796791,0.029998832406019662,0.03999377556908902,0.04998471849904561,0.059970661887867927,0.06995060692759553,0.07992355541023123,0.0898885098275832,0.09984447347103712,0.10979045053124847,0.11972544619774463,0.12964846675842726,0.1395585196989648,0.14945461380206518,0.15933575924661852,0.1692009677067007,0.9999499893038872,1.999599924435377,2.9986498012419656,3.996799715603932,4.993749913433218,5.989200840651306,6.982853193139077,7.974407966651669,8.963566506691357,9.950030558331424,10.933502315984096,11.913684473105544,12.89028027183098,13.86299355253291,14.8315288032956,15.795591209298806,16.754886702103853,-0.010000944513180845,-0.08000355487187163,-0.26998949165417696,-0.6399004091054243,-1.24961796247614,-2.1589438279632454,-3.427579739452181,-5.115107546254799,-7.28096929603424,-9.984447347103712,-13.284644514281066,-17.240464252475228,-21.910590882174205,-27.353469860997098,-33.627288105464665,-40.78995436713434,-48.89907966723651
0.02000088871796791,0.03999377556908902,0.059970661887867927,0.07992355541023123,0.09984447347103712,0.11972544619774463,0.1395585196989648,0.15933575924661852,0.17904925245042702,0.1986911124234661,0.21825348093751681,0.23772853156695056,0.25710847281989063,0.276385551255398,0.2955520545854333,0.3146003147603548,0.33352271103671804,0.9997999622176885,1.998399857801966,2.994600420325653,3.9872039833258346,4.975015279165712,5.956842236552772,6.931496776266455,7.897795604649403,8.854561004417576,9.800621622345828,10.7348132533872,11.655979620786024,12.562973151746915,13.454655748224143,14.329899552398265,15.187587706409715,16.026615105921945,-0.02000088871796791,-0.15997510227635608,-0.5397359569908113,-1.2787768865636997,-2.496111836775928,-4.310116063118807,-6.8383674652492745,-10.197488591783586,-14.50298944848459,-19.86911124234661,-26.408671193439535,-34.23290854564088,-43.451331906561514,-54.171568046058006,-66.49921228172249,-80.53768057865084,-96.38806348961151
0.029998832406019662,0.059970661887867927,0.0898885098275832,0.11972544619774463,0.14945461380206518,0.17904925245042702,0.2084827230465985,0.23772853156695056,0.26676035290858857,0.2955520545854333,0.32407772025092085,0.35231167302614874,0.3802284986124694,0.40780306816772616,0.43501056092554113,0.46182648653729375,0.4882267071166797,0.9995499337473218,1.9964002802171021,2.9878555022304525,3.971228157701848,4.943842934431866,5.903040669611718,6.846182348971045,7.770653080524015,8.673866037898147,9.553266368265511,10.406335059936946,11.230592764726637,12.02360357024679,12.782978717350108,13.506380258001414,14.191524648928684,14.836186276478303,-0.029998832406019662,-0.2398826475514717,-0.8089965884482488,-1.915607139163914,-3.7363653450516296,-6.445773088215373,-10.215653429283327,-15.214626020284836,-21.607588585595675,-29.555205458543334,-39.21340415036142,-50.73288091576542,-64.25861626550733,-79.92940136087432,-97.87737620824676,-118.2275805535472,-141.09751835672043
0.03999377556908902,0.07992355541023123,0.11972544619774463,0.15933575924661852,0.1986911124234661,0.23772853156695056,0.276385551255398,0.3146003147603548,0.35231167302614874,0.3894592825170735,0.4259837017756266,0.46182648653729375,0.4969302832496827,0.5312389208463627,0.5646975006285585,0.597252484110874,0.6288517786904829,0.999199928900983,1.9936019916629173,2.978421118276386,3.9488978023247014,4.900310811172914,5.827989810393012,6.7273278741120714,7.593793853204858,8.422944573544978,9.210436836878511,9.952039197290453,10.643643486696513,11.28127606330981,11.861108757602993,12.379469490909871,12.832852542485941,13.217928441572408,-0.03999377556908902,-0.3196942216409249,-1.0775290157797017,-2.5493721479458964,-4.967277810586652,-8.55822713641022,-13.542892011514502,-20.13442014466271,-28.537245515118048,-38.94592825170735,-51.54402791485082,-66.5030140613703,-83.98121786919637,-104.12282848588708,-127.05693764142566,-152.89663593238373,-181.73816404154957
0.04998471849904561,0.09984447347103712,0.14945461380206518,0.1986911124234661,0.24743087638378833,0.2955520545854333,0.34293434241661863,0.3894592825170735,0.4350105609255411,0.47947429786870915,0.5227393324645868,0.5646975006285585,0.6052439054873406,0.6442771796247978,0.6816997385039921,0.7174180244319057,0.751342740456912,0.9987499826866437,1.9900061116662846,2.96630576065912,3.920248648938331,4.844527741204375,5.731959820959307,6.57551563018238,7.3683494695028084,8.10382815480085,8.77555922823901,9.377418324124815,9.903575592727897,10.34852108820883,10.707089030155878,10.974480851858436,11.146286952361162,11.218507073528972,-0.04998471849904561,-0.39937789388414846,-1.3450915242185866,-3.1790577987754576,-6.185771909594708,-10.6398739650756,-16.803782778414313,-24.925394081092705,-35.235855434968826,-47.94742978687091,-63.251459228215005,-81.31644009051243,-102.28622002736057,-126.27832720646038,-153.38244116339823,-183.65901425456786,-217.13805199204756
0.059970661887867927,0.11972544619774463,0.17904925245042702,0.23772853156695056,0.2955520545854333,0.35231167302614874,0.40780306816772616,0.46182648653729375,0.5141874589670069,0.5646975006285585,0.6131747895257446,0.6594448210027005,0.7033410359117636,0.7447054201797313,0.7833890736142467,0.819252745902767,0.8521673378746676,0.9982001401085511,1.985614078850924,2.951520334805859,3.8853265402620076,4.776633184132756,5.615296382363319,6.391489358675054,7.095762324464342,7.719100454089535,8.25297966060658,8.68941988721325,9.021035641188385,9.24108350991559,9.34350641260369,9.322974356497383,9.174921482643802,8.895579203572131,-0.059970661887867927,-0.4789017847909785,-1.6114432720538432,-3.803656505071209,-7.3888013646358335,-12.683220228941355,-19.98235034021858,-29.5568951383868,-41.64918417632756,-56.46975006285585,-74.19414953261509,-94.96005422438887,-118.86463506908804,-145.96226235522732,-176.2625415632055,-209.72870295110835,-246.27636064577894
0.06995060692759553,0.1395585196989648,0.20848272304659848,0.276385551255398,0.3429343424166186,0.4078030681677261,0.47067393093392956,0.5312389208463627,0.5892013247094364,0.6442771796247977,0.6961966641504655,0.7447054201797312,0.789565799063824,0.8305580258734772,0.8674812760955752,0.9001546594900509,0.9284181062870304,0.9975504561627252,1.980427650361844,2.934078149559019,3.8441873566354694,4.696796878701701,5.478419450292904,6.176150620428627,6.777776432915997,7.271876354546484,7.647920735825629,7.896362123403247,8.008719782231735,7.977656828438485,7.79704942069767,7.462047508245192,6.969126687295742,6.316130774170122,-0.06995060692759553,-0.5582340787958592,-1.8763445074193863,-4.422168820086368,-8.573358560415464,-14.68091045403814,-23.06302261576255,-33.99929093416721,-47.72530730146435,-64.42771796247978,-84.23979636220633,-107.23758050588128,-133.43662004178626,-162.7893730712015,-195.18328712150443,-230.43959282945303,-268.3128327169518
0.07992355541023123,0.15933575924661852,0.23772853156695056,0.3146003147603548,0.3894592825170735,0.46182648653729375,0.5312389208463627,0.597252484110874,0.6594448210027005,0.7174180244319057,0.7708011813596224,0.819252745902767,0.8624627245474478,0.9001546594900509,0.9320873974165731,0.9580566324035342,0.9778962130689802,0.9968009958314586,1.9744489011623507,2.913994905196506,3.796896926602429,4.6052184184392555,5.321821743348257,5.930554378801497,6.416426271242971,6.765776730891289,6.966429345225727,7.007833488073748,6.881191111982851,6.579567633324143,6.097985851383775,5.433501983515776,4.585263047148487,3.554544974885739,-0.07992355541023123,-0.6373430369864741,-2.139556784102555,-5.033605036165677,-9.736482062926838,-16.625753515342574,-26.03070712147177,-38.22415898309593,-53.415030501218745,-71.74180244319058,-93.26694294451431,-117.97239540999844,-145.75620044851868,-176.43031326004999,-209.71966441872894,-245.26249789530476,-282.6120055769353
0.0898885098275832,0.17904925245042702,0.26676035290858857,0.35231167302614874,0.43501056092554113,0.5141874589670069,0.5892013247094364,0.6594448210027005,0.7243492331907598,0.7833890736142467,0.836086336132936,0.8820143662220815,0.9208013153090316,0.9521331513826703,0.9757562015007893,0.9914792056104095,0.9991748650526371,0.9959518340768174,1.967680223203906,2.8912886792993824,3.743530921575546,4.502126752667138,5.146066969393023,5.655903831313932,6.014023760792257,6.204899133624383,6.215316237664922,6.034576726030433,5.6546701689852625,5.0704156117178005,4.279570370898066,3.2829046479252106,2.0842408976869202,0.690457264858479,-0.0898885098275832,-0.7161970098017081,-2.4008431761772973,-5.63698676841838,-10.875264023138529,-18.51074852281225,-28.870864910762386,-42.20446854417283,-58.67228788845155,-78.33890736142467,-101.16644667208526,-127.01006873597974,-155.61542228722635,-186.61809767100337,-219.5451453376776,-253.81867663626483,-288.7615360002121
